word	pos	var	shaw	ipa	verdict	shaw_override	pos_override	var_override	ipa_override	source	status	confidence	notes
pronoun	NN1	RRP	𐑐𐑮𐑴𐑯𐑬𐑯	ˈprəʊnaʊn	RRP					readlex	readlex	100	
pronounce	VVB	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕	prəˈnaʊns	RRP					readlex	readlex	100	
pronounce	VVI	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕	prəˈnaʊns	RRP					readlex	readlex	100	
pronounceable	AJ0	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑩𐑚𐑩𐑤	prəˈnaʊnsəbəl	RRP					readlex	readlex	100	
pronounced	AJ0	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑑	prəˈnaʊnst	RRP					readlex	readlex	100	
pronounced	VVD	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑑	prəˈnaʊnst	RRP					readlex	readlex	100	
pronounced	VVN	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑑	prəˈnaʊnst	RRP					readlex	readlex	100	
pronouncement	NN1	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑥𐑩𐑯𐑑	prəˈnaʊnsmənt	RRP					readlex	readlex	100	
pronouncements	NN2	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑥𐑩𐑯𐑑𐑕	prəˈnaʊnsmənts	RRP					readlex	readlex	100	
pronounces	VVZ	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑩𐑟	prəˈnaʊnsƏz	RRP					readlex	readlex	100	
pronouncing	VVG	RRP	𐑐𐑮𐑩𐑯𐑬𐑯𐑕𐑦𐑙	prəˈnaʊnsɪŋ	RRP					readlex	readlex	100	
pronouns	NN2	RRP	𐑐𐑮𐑴𐑯𐑬𐑯𐑟	ˈprəʊnaʊnz	RRP					readlex	readlex	100	
pronto	AV0	RRP	𐑐𐑮𐑪𐑯𐑑𐑴	ˈprɒntəʊ	RRP					readlex	readlex	100	
pronunciamento	NN1	RRP	𐑐𐑮𐑩𐑯𐑳𐑯𐑕𐑾𐑥𐑧𐑯𐑑𐑴	prəˌnʌnsɪəˈmentəʊ	RRP					readlex	readlex	100	
pronunciamentos	NN2	RRP	𐑐𐑮𐑩𐑯𐑳𐑯𐑕𐑾𐑥𐑧𐑯𐑑𐑴𐑟	prəˌnʌnsɪəˈmentəʊz	RRP					readlex	readlex	100	
pronunciation	NN1	RRP	𐑐𐑮𐑩𐑯𐑳𐑯𐑕𐑦𐑱𐑖𐑩𐑯	prəˌnʌnsɪˈeɪʃən	RRP					readlex	readlex	100	
pronunciations	NN2	RRP	𐑐𐑮𐑩𐑯𐑳𐑯𐑕𐑦𐑱𐑖𐑩𐑯𐑟	prəˌnʌnsɪˈeɪʃənz	RRP					readlex	readlex	100	
proof	AJ0	RRP	𐑐𐑮𐑵𐑓	pruːf	RRP					readlex	readlex	100	
proof	NN1	RRP	𐑐𐑮𐑵𐑓	pruːf	RRP					readlex	readlex	100	
proof	VVB	RRP	𐑐𐑮𐑵𐑓	pruːf	RRP					readlex	readlex	100	
proof	VVI	RRP	𐑐𐑮𐑵𐑓	pruːf	RRP					readlex	readlex	100	
proofed	AJ0	RRP	𐑐𐑮𐑵𐑓𐑑	pruːft	RRP					readlex	readlex	100	
proofed	VVD	RRP	𐑐𐑮𐑵𐑓𐑑	pruːft	RRP					readlex	readlex	100	
proofed	VVN	RRP	𐑐𐑮𐑵𐑓𐑑	pruːft	RRP					readlex	readlex	100	
proofing	VVG	RRP	𐑐𐑮𐑵𐑓𐑦𐑙	ˈpruːfɪŋ	RRP					readlex	readlex	100	
proofread	AJ0	RRP	𐑐𐑮𐑵𐑓𐑮𐑧𐑛	ˈpruːfred	RRP					readlex	readlex	100	
proofread	VVB	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛	ˈpruːfriːd	RRP					readlex	readlex	100	
proofread	VVD	RRP	𐑐𐑮𐑵𐑓𐑮𐑧𐑛	ˈpruːfred	RRP					readlex	readlex	100	
proofread	VVI	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛	ˈpruːfriːd	RRP					readlex	readlex	100	
proofread	VVN	RRP	𐑐𐑮𐑵𐑓𐑮𐑧𐑛	ˈpruːfred	RRP					readlex	readlex	100	
proofreader	NN1	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛𐑼	ˈpruːfriːdəR	RRP					readlex	readlex	100	
proofreaders	NN2	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛𐑼𐑟	ˈpruːfriːdəRz	RRP					readlex	readlex	100	
proofreading	AJ0	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛𐑦𐑙	ˈpruːfriːdɪŋ	RRP					readlex	readlex	100	
proofreading	VVG	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛𐑦𐑙	ˈpruːfriːdɪŋ	RRP					readlex	readlex	100	
proofreads	VVZ	RRP	𐑐𐑮𐑵𐑓𐑮𐑰𐑛𐑟	ˈpruːfriːdz	RRP					readlex	readlex	100	
proofs	NN2	RRP	𐑐𐑮𐑵𐑓𐑕	pruːfs	RRP					readlex	readlex	100	
proofs	VVZ	RRP	𐑐𐑮𐑵𐑓𐑕	pruːfs	RRP					readlex	readlex	100	
prop	NN1	RRP	𐑐𐑮𐑪𐑐	prɒp	RRP					readlex	readlex	100	
prop	VVB	RRP	𐑐𐑮𐑪𐑐	prɒp	RRP					readlex	readlex	100	
prop	VVI	RRP	𐑐𐑮𐑪𐑐	prɒp	RRP					readlex	readlex	100	
propaganda	NN1	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑩	ˌprɒpəˈɡændə	RRP					readlex	readlex	100	
propagandise	VVB	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟	ˌprɒpəˈɡændaɪz	RRP					readlex	readlex	100	
propagandise	VVI	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟	ˌprɒpəˈɡændaɪz	RRP					readlex	readlex	100	
propagandised	VVD	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑛	ˌprɒpəˈɡændaɪzd	RRP					readlex	readlex	100	
propagandised	VVN	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑛	ˌprɒpəˈɡændaɪzd	RRP					readlex	readlex	100	
propagandises	VVZ	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑩𐑟	ˌprɒpəˈɡændaɪzƏz	RRP					readlex	readlex	100	
propagandising	VVG	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑦𐑙	ˌprɒpəˈɡændaɪzɪŋ	RRP					readlex	readlex	100	
propagandist	NN1	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑦𐑕𐑑	ˌprɒpəˈɡændɪst	RRP					readlex	readlex	100	
propagandists	NN2	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑦𐑕𐑑𐑕	ˌprɒpəˈɡændɪsts	RRP					readlex	readlex	100	
propagandize	VVB	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟	ˌprɒpəˈɡændaɪz	RRP					readlex	readlex	100	
propagandize	VVI	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟	ˌprɒpəˈɡændaɪz	RRP					readlex	readlex	100	
propagandized	VVD	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑛	ˌprɒpəˈɡændaɪzd	RRP					readlex	readlex	100	
propagandized	VVN	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑛	ˌprɒpəˈɡændaɪzd	RRP					readlex	readlex	100	
propagandizes	VVZ	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑩𐑟	ˌprɒpəˈɡændaɪzƏz	RRP					readlex	readlex	100	
propagandizing	VVG	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑨𐑯𐑛𐑲𐑟𐑦𐑙	ˌprɒpəˈɡændaɪzɪŋ	RRP					readlex	readlex	100	
propagate	VVB	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑	ˈprɒpəɡeɪt	RRP					readlex	readlex	100	
propagate	VVI	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑	ˈprɒpəɡeɪt	RRP					readlex	readlex	100	
propagated	AJ0	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑩𐑛	ˈprɒpəɡeɪtƏd	RRP					readlex	readlex	100	
propagated	VVD	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑩𐑛	ˈprɒpəɡeɪtƏd	RRP					readlex	readlex	100	
propagated	VVN	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑩𐑛	ˈprɒpəɡeɪtƏd	RRP					readlex	readlex	100	
propagates	VVZ	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑕	ˈprɒpəɡeɪts	RRP					readlex	readlex	100	
propagating	VVG	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑦𐑙	ˈprɒpəɡeɪtɪŋ	RRP					readlex	readlex	100	
propagation	NN1	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑖𐑩𐑯	ˌprɒpəˈɡeɪʃən	RRP					readlex	readlex	100	
propagator	NN1	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑼	ˈprɒpəɡeɪtəR	RRP					readlex	readlex	100	
propagators	NN2	RRP	𐑐𐑮𐑪𐑐𐑩𐑜𐑱𐑑𐑼𐑟	ˈprɒpəɡeɪtəRz	RRP					readlex	readlex	100	
propane	NN1	RRP	𐑐𐑮𐑴𐑐𐑱𐑯	ˈprəʊpeɪn	RRP					readlex	readlex	100	
propel	VVB	RRP	𐑐𐑮𐑩𐑐𐑧𐑤	prəˈpel	RRP					readlex	readlex	100	
propel	VVI	RRP	𐑐𐑮𐑩𐑐𐑧𐑤	prəˈpel	RRP					readlex	readlex	100	
propellant	AJ0	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑	prəˈpelənt	RRP					readlex	readlex	100	
propellant	NN1	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑	prəˈpelənt	RRP					readlex	readlex	100	
propellants	NN2	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑𐑕	prəˈpelənts	RRP					readlex	readlex	100	
propelled	VVD	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑛	prəˈpeld	RRP					readlex	readlex	100	
propelled	VVN	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑛	prəˈpeld	RRP					readlex	readlex	100	
propellent	AJ0	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑	prəˈpelənt	RRP					readlex	readlex	100	
propellent	NN1	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑	prəˈpelənt	RRP					readlex	readlex	100	
propellents	NN2	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑩𐑯𐑑𐑕	prəˈpelənts	RRP					readlex	readlex	100	
propeller	NN1	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑼	prəˈpeləR	RRP					readlex	readlex	100	
propellers	NN2	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑼𐑟	prəˈpeləRz	RRP					readlex	readlex	100	
propelling	AJ0	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑦𐑙	prəˈpelɪŋ	RRP					readlex	readlex	100	
propelling	VVG	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑦𐑙	prəˈpelɪŋ	RRP					readlex	readlex	100	
propels	VVZ	RRP	𐑐𐑮𐑩𐑐𐑧𐑤𐑟	prəˈpelz	RRP					readlex	readlex	100	
propensities	NN2	RRP	𐑐𐑮𐑩𐑐𐑧𐑯𐑕𐑦𐑑𐑦𐑟	prəˈpensɪtiz	RRP					readlex	readlex	100	
propensity	NN1	RRP	𐑐𐑮𐑩𐑐𐑧𐑯𐑕𐑦𐑑𐑦	prəˈpensɪti	RRP					readlex	readlex	100	
proper	AJ0	RRP	𐑐𐑮𐑪𐑐𐑼	ˈprɒpəR	RRP					readlex	readlex	100	
properly	AV0	RRP	𐑐𐑮𐑪𐑐𐑼𐑤𐑦	ˈprɒpəRli	RRP					readlex	readlex	100	
propertied	AJ0	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦𐑛	ˈprɒpəRtid	RRP					readlex	readlex	100	
properties	NN2	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦𐑟	ˈprɒpəRtiz	RRP					readlex	readlex	100	
property	NN1	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦	ˈprɒpəRti	RRP					readlex	readlex	100	
property-man	NN1	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑨𐑯	ˈprɒpəRti-mæn	RRP					readlex	readlex	100	
property-master	NN1	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑭𐑕𐑑𐑼	ˈprɒpəRti-mⱭːstəR	RRP					readlex	readlex	100	
property-master	NN1	TrapBath	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑨𐑕𐑑𐑼	ˈprɒpəRti-mÆstəR	TrapBath					readlex	readlex	100	
property-masters	NN2	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑭𐑕𐑑𐑼𐑟	ˈprɒpəRti-mⱭːstəRz	RRP					readlex	readlex	100	
property-masters	NN2	TrapBath	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑨𐑕𐑑𐑼𐑟	ˈprɒpəRti-mÆstəRz	TrapBath					readlex	readlex	100	
property-men	NN2	RRP	𐑐𐑮𐑪𐑐𐑼𐑑𐑦-𐑥𐑧𐑯	ˈprɒpəRti-men	RRP					readlex	readlex	100	
prophecies	NN2	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑦𐑟	ˈprɒfəsiz	RRP					readlex	readlex	100	
prophecy	NN1	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑦	ˈprɒfəsi	RRP					readlex	readlex	100	
prophesied	VVD	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲𐑛	ˈprɒfəsaɪd	RRP					readlex	readlex	100	
prophesied	VVN	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲𐑛	ˈprɒfəsaɪd	RRP					readlex	readlex	100	
prophesies	VVZ	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲𐑟	ˈprɒfəsaɪz	RRP					readlex	readlex	100	
prophesy	VVB	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲	ˈprɒfəsaɪ	RRP					readlex	readlex	100	
prophesy	VVI	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲	ˈprɒfəsaɪ	RRP					readlex	readlex	100	
prophesying	VVG	RRP	𐑐𐑮𐑪𐑓𐑩𐑕𐑲𐑦𐑙	ˈprɒfəsaɪɪŋ	RRP					readlex	readlex	100	
prophet	NN1	RRP	𐑐𐑮𐑪𐑓𐑩𐑑	ˈprɒfIt	RRP					readlex	readlex	100	
prophetess	NN1	RRP	𐑐𐑮𐑪𐑓𐑩𐑑𐑧𐑕	ˈprɒfItes	RRP					readlex	readlex	100	
prophetesses	NN2	RRP	𐑐𐑮𐑪𐑓𐑩𐑑𐑧𐑕𐑩𐑟	ˈprɒfItesƏz	RRP					readlex	readlex	100	
prophetic	AJ0	RRP	𐑐𐑮𐑩𐑓𐑧𐑑𐑦𐑒	prəˈfetɪk	RRP					readlex	readlex	100	
prophetical	AJ0	RRP	𐑐𐑮𐑩𐑓𐑧𐑑𐑦𐑒𐑩𐑤	prəˈfetɪkəl	RRP					readlex	readlex	100	
prophetically	AV0	RRP	𐑐𐑮𐑩𐑓𐑧𐑑𐑦𐑒𐑤𐑦	prəˈfetɪkli	RRP					readlex	readlex	100	
prophets	NN2	RRP	𐑐𐑮𐑪𐑓𐑩𐑑𐑕	ˈprɒfIts	RRP					readlex	readlex	100	
prophylactic	AJ0	RRP	𐑐𐑮𐑪𐑓𐑦𐑤𐑨𐑒𐑑𐑦𐑒	ˌprɒfɪˈlæktɪk	RRP					readlex	readlex	100	
prophylactic	NN1	RRP	𐑐𐑮𐑪𐑓𐑦𐑤𐑨𐑒𐑑𐑦𐑒	ˌprɒfɪˈlæktɪk	RRP					readlex	readlex	100	
prophylactics	NN2	RRP	𐑐𐑮𐑪𐑓𐑦𐑤𐑨𐑒𐑑𐑦𐑒𐑕	ˌprɒfɪˈlæktɪks	RRP					readlex	readlex	100	
prophylaxis	NN1	RRP	𐑐𐑮𐑪𐑓𐑦𐑤𐑨𐑒𐑕𐑦𐑕	ˌprɒfɪˈlæksɪs	RRP					readlex	readlex	100	
propinquity	NN1	RRP	𐑐𐑮𐑴𐑐𐑦𐑙𐑒𐑢𐑦𐑑𐑦	prəʊˈpɪŋkwɪti	RRP					readlex	readlex	100	
propitiate	VVB	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑	prəˈpɪʃieɪt	RRP					readlex	readlex	100	
propitiate	VVI	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑	prəˈpɪʃieɪt	RRP					readlex	readlex	100	
propitiated	VVD	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑𐑩𐑛	prəˈpɪʃieɪtƏd	RRP					readlex	readlex	100	
propitiated	VVN	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑𐑩𐑛	prəˈpɪʃieɪtƏd	RRP					readlex	readlex	100	
propitiates	VVZ	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑𐑕	prəˈpɪʃieɪts	RRP					readlex	readlex	100	
propitiating	VVG	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑑𐑦𐑙	prəˈpɪʃieɪtɪŋ	RRP					readlex	readlex	100	
propitiation	NN1	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑦𐑱𐑖𐑩𐑯	prəˌpɪʃɪˈeɪʃən	RRP					readlex	readlex	100	
propitiatory	AJ0	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑾𐑑𐑼𐑦	prəˈpɪʃɪətəri	RRP					readlex	readlex	100	
propitious	AJ0	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑩𐑕	prəˈpɪʃəs	RRP					readlex	readlex	100	
propitiously	AV0	RRP	𐑐𐑮𐑩𐑐𐑦𐑖𐑩𐑕𐑤𐑦	prəˈpɪʃəsli	RRP					readlex	readlex	100	
proponent	AJ0	RRP	𐑐𐑮𐑩𐑐𐑴𐑯𐑩𐑯𐑑	prəˈpəʊnənt	RRP					readlex	readlex	100	
proponent	NN1	RRP	𐑐𐑮𐑩𐑐𐑴𐑯𐑩𐑯𐑑	prəˈpəʊnənt	RRP					readlex	readlex	100	
proponents	NN2	RRP	𐑐𐑮𐑩𐑐𐑴𐑯𐑩𐑯𐑑𐑕	prəˈpəʊnənts	RRP					readlex	readlex	100	
proportion	NN1	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯	prəˈpɔːRʃən	RRP					readlex	readlex	100	
proportion	VVB	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯	prəˈpɔːRʃən	RRP					readlex	readlex	100	
proportion	VVI	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯	prəˈpɔːRʃən	RRP					readlex	readlex	100	
proportionable	AJ0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑚𐑩𐑤	prəˈpɔːRʃənəbəl	RRP					readlex	readlex	100	
proportionably	AV0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑚𐑤𐑦	prəˈpɔːRʃənəbli	RRP					readlex	readlex	100	
proportional	AJ0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑤	prəˈpɔːRʃənəl	RRP					readlex	readlex	100	
proportionality	NN1	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑨𐑤𐑦𐑑𐑦	prəˌpɔːRʃəˈnælɪti	RRP					readlex	readlex	100	
proportionally	AV0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑤𐑦	prəˈpɔːRʃənəli	RRP					readlex	readlex	100	
proportionate	AJ0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑑	prəˈpɔːRʃənət	RRP					readlex	readlex	100	
proportionately	AV0	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑩𐑑𐑤𐑦	prəˈpɔːRʃənətli	RRP					readlex	readlex	100	
proportioned	VVD	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑛	prəˈpɔːRʃənd	RRP					readlex	readlex	100	
proportioned	VVN	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑛	prəˈpɔːRʃənd	RRP					readlex	readlex	100	
proportioning	VVG	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑦𐑙	prəˈpɔːRʃənɪŋ	RRP					readlex	readlex	100	
proportions	NN2	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑟	prəˈpɔːRʃənz	RRP					readlex	readlex	100	
proportions	VVZ	RRP	𐑐𐑮𐑩𐑐𐑹𐑖𐑩𐑯𐑟	prəˈpɔːRʃənz	RRP					readlex	readlex	100	
proposal	NN1	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑩𐑤	prəˈpəʊzəl	RRP					readlex	readlex	100	
proposals	NN2	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑩𐑤𐑟	prəˈpəʊzəlz	RRP					readlex	readlex	100	
propose	VVB	RRP	𐑐𐑮𐑩𐑐𐑴𐑟	prəˈpəʊz	RRP					readlex	readlex	100	
propose	VVI	RRP	𐑐𐑮𐑩𐑐𐑴𐑟	prəˈpəʊz	RRP					readlex	readlex	100	
proposed	AJ0	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑛	prəˈpəʊzd	RRP					readlex	readlex	100	
proposed	VVD	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑛	prəˈpəʊzd	RRP					readlex	readlex	100	
proposed	VVN	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑛	prəˈpəʊzd	RRP					readlex	readlex	100	
proposer	NN1	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑼	prəˈpəʊzəR	RRP					readlex	readlex	100	
proposers	NN2	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑼𐑟	prəˈpəʊzəRz	RRP					readlex	readlex	100	
proposes	VVZ	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑩𐑟	prəˈpəʊzƏz	RRP					readlex	readlex	100	
proposing	AJ0	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑦𐑙	prəˈpəʊzɪŋ	RRP					readlex	readlex	100	
proposing	VVG	RRP	𐑐𐑮𐑩𐑐𐑴𐑟𐑦𐑙	prəˈpəʊzɪŋ	RRP					readlex	readlex	100	
proposition	NN1	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯	ˌprɒpəˈzɪʃən	RRP					readlex	readlex	100	
proposition	VVB	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯	ˌprɒpəˈzɪʃən	RRP					readlex	readlex	100	
proposition	VVI	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯	ˌprɒpəˈzɪʃən	RRP					readlex	readlex	100	
propositioned	AJ0	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑛	ˌprɒpəˈzɪʃənd	RRP					readlex	readlex	100	
propositioned	VVD	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑛	ˌprɒpəˈzɪʃənd	RRP					readlex	readlex	100	
propositioned	VVN	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑛	ˌprɒpəˈzɪʃənd	RRP					readlex	readlex	100	
propositioning	VVG	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑦𐑙	ˌprɒpəˈzɪʃənɪŋ	RRP					readlex	readlex	100	
propositions	NN2	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑟	ˌprɒpəˈzɪʃənz	RRP					readlex	readlex	100	
propositions	VVZ	RRP	𐑐𐑮𐑪𐑐𐑩𐑟𐑦𐑖𐑩𐑯𐑟	ˌprɒpəˈzɪʃənz	RRP					readlex	readlex	100	
propound	VVB	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛	prəˈpaʊnd	RRP					readlex	readlex	100	
propound	VVI	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛	prəˈpaʊnd	RRP					readlex	readlex	100	
propounded	VVD	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛𐑩𐑛	prəˈpaʊndƏd	RRP					readlex	readlex	100	
propounded	VVN	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛𐑩𐑛	prəˈpaʊndƏd	RRP					readlex	readlex	100	
propounding	VVG	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛𐑦𐑙	prəˈpaʊndɪŋ	RRP					readlex	readlex	100	
propounds	VVZ	RRP	𐑐𐑮𐑩𐑐𐑬𐑯𐑛𐑟	prəˈpaʊndz	RRP					readlex	readlex	100	
propped	VVD	RRP	𐑐𐑮𐑪𐑐𐑑	prɒpt	RRP					readlex	readlex	100	
propped	VVN	RRP	𐑐𐑮𐑪𐑐𐑑	prɒpt	RRP					readlex	readlex	100	
propping	VVG	RRP	𐑐𐑮𐑪𐑐𐑦𐑙	ˈprɒpɪŋ	RRP					readlex	readlex	100	
proprietary	AJ0	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑼𐑦	prəˈpraɪətəri	RRP					readlex	readlex	100	
proprieties	NN2	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑦𐑟	prəˈpraɪətiz	RRP					readlex	readlex	100	
proprietor	NN1	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑼	prəˈpraɪətəR	RRP					readlex	readlex	100	
proprietors	NN2	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑼𐑟	prəˈpraɪətəRz	RRP					readlex	readlex	100	
proprietress	NN1	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑮𐑧𐑕	prəˈpraɪətres	RRP					readlex	readlex	100	
proprietresses	NN2	RRP	𐑐𐑮𐑩𐑐𐑮𐑲𐑩𐑑𐑮𐑧𐑕𐑩𐑟	prəˈpraɪətresƏz	RRP					readlex	readlex	100	
