word,pos,var,shaw,ipa,verdict,shaw_override,pos_override,var_override,ipa_override,source,status,confidence,notes
red blood cell,NN1,GenAm,𐑮𐑧𐑛 𐑚𐑤𐑳𐑛 𐑕𐑧𐑤,red blʌd sel,drop,,,,,wiktionary,new,97,shave_agrees
red deer,NN1,RSSB,𐑮𐑧𐑛 𐑛𐑽,red dɪəR,drop,,,,,wiktionary,new,97,shave_agrees
red envelope,NN1,GenAm,𐑮𐑧𐑛 𐑧𐑯𐑝𐑩𐑤𐑴𐑐,ˌred ˈenvəˌloʊp,drop,,,,,wiktionary,new,97,shave_agrees
red envelope,NN1,RSSB,𐑮𐑧𐑛 𐑧𐑯𐑝𐑩𐑤𐑴𐑐,ˌred ˈenvələʊp,drop,,,,,wiktionary,new,97,shave_agrees
red packet,NN1,GenAm,𐑮𐑧𐑛 𐑐𐑨𐑒𐑩𐑑,ˌred ˈpækət,drop,,,,,wiktionary,new,97,shave_agrees
reindeer games,NN1,GenAm,𐑮𐑱𐑯𐑛𐑽 𐑜𐑱𐑥𐑟,ˈreɪndɪər ˌɡeɪmz,drop,,,,,wiktionary,new,97,shave_agrees
reindeer games,NN1,RSSB,𐑮𐑱𐑯𐑛𐑽 𐑜𐑱𐑥𐑟,reɪndɪəR ˌɡeɪmz,drop,,,,,wiktionary,new,97,shave_agrees
relative pronoun,NN1,GenAm,𐑮𐑧𐑤𐑩𐑑𐑦𐑝 𐑐𐑮𐑴𐑯𐑬𐑯,ˈrelətɪv ˈproʊnaʊn,drop,,,,,wiktionary,new,97,shave_agrees
relative pronoun,NN1,RSSB,𐑮𐑧𐑤𐑩𐑑𐑦𐑝 𐑐𐑮𐑴𐑯𐑬𐑯,relətɪv ˈprəʊnaʊn,drop,,,,,wiktionary,new,97,shave_agrees
research ship,NN1,GenAm,𐑮𐑦𐑕𐑻𐑗 𐑖𐑦𐑐,ˌriˌsɜːRtʃ ˈʃɪp,drop,,,,,wiktionary,new,97,shave_agrees
research ship,NN1,RSSB,𐑮𐑦𐑕𐑻𐑗 𐑖𐑦𐑐,rɪsɜːRtʃ ˈʃɪp,drop,,,,,wiktionary,new,97,shave_agrees
resident doctor,NN1,GenAm,𐑮𐑧𐑟𐑦𐑛𐑩𐑯𐑑 𐑛𐑪𐑒𐑑𐑼,ˈrezɪdənt ˈdɒktəR,drop,,,,,wiktionary,new,97,shave_agrees
resident doctor,NN1,RSSB,𐑮𐑧𐑟𐑦𐑛𐑩𐑯𐑑 𐑛𐑪𐑒𐑑𐑼,rezɪdənt dɒktəR,drop,,,,,wiktionary,new,97,shave_agrees
ride down,VVI,GenAm,𐑮𐑲𐑛 𐑛𐑬𐑯,ˈraɪd daʊn,drop,,,,,wiktionary,new,97,shave_agrees
ride roughshod over,VVI,GenAm,𐑮𐑲𐑛 𐑮𐑳𐑓𐑖𐑪𐑛 𐑴𐑝𐑼,ˌraɪd ˈrʌfʃɒd ˌoʊvəR,drop,,,,,wiktionary,new,97,shave_agrees
ride roughshod over,VVI,RSSB,𐑮𐑲𐑛 𐑮𐑳𐑓𐑖𐑪𐑛 𐑴𐑝𐑼,ˌraɪd ˈrʌfʃɒd əʊvəR,drop,,,,,wiktionary,new,97,shave_agrees
ride shotgun,VVI,GenAm,𐑮𐑲𐑛 𐑖𐑪𐑑𐑜𐑳𐑯,ˌraɪd ˈʃɒtɡʌn,drop,,,,,wiktionary,new,97,shave_agrees
ride shotgun,VVI,RSSB,𐑮𐑲𐑛 𐑖𐑪𐑑𐑜𐑳𐑯,ˌraɪd ˈʃɒtɡʌn,drop,,,,,wiktionary,new,97,shave_agrees
rifle cartridge,NN1,GenAm,𐑮𐑲𐑓𐑩𐑤 𐑒𐑸𐑑𐑮𐑦𐑡,ˈraɪfəl ˈkɑːRtrɪdʒ,drop,,,,,wiktionary,new,97,shave_agrees
rifle cartridge,NN1,RSSB,𐑮𐑲𐑓𐑩𐑤 𐑒𐑸𐑑𐑮𐑦𐑡,raɪfəl kɑːRtrɪdʒ,drop,,,,,wiktionary,new,97,shave_agrees
rightly so,AV0,GenAm,𐑮𐑲𐑑𐑤𐑦 𐑕𐑴,ˌraɪtli ˈsoʊ,drop,,,,,wiktionary,new,97,shave_agrees
rightly so,AV0,RSSB,𐑮𐑲𐑑𐑤𐑦 𐑕𐑴,ˌraɪtli ˈsəʊ,drop,,,,,wiktionary,new,97,shave_agrees
river god,NN1,RSSB,𐑮𐑦𐑝𐑼 𐑜𐑪𐑛,rɪvəR ˌɡɒd,drop,,,,,wiktionary,new,97,shave_agrees
rock music,NN1,RSSB,𐑮𐑪𐑒 𐑥𐑿𐑟𐑦𐑒,ˈrɒk ˈmjuːzɪk,drop,,,,,wiktionary,new,97,shave_agrees
rock salmon,NN1,GenAm,𐑮𐑪𐑒 𐑕𐑨𐑥𐑩𐑯,ˌrɒk ˈsæmən,drop,,,,,wiktionary,new,97,shave_agrees
rock salmon,NN1,RSSB,𐑮𐑪𐑒 𐑕𐑨𐑥𐑩𐑯,ˌrɒk ˈsamən,drop,,,,,wiktionary,new,97,shave_agrees
roi fainéant,NN1,RSSB,𐑮𐑢𐑭 𐑓𐑱𐑯𐑾𐑯𐑑,rwɑː ˈfeɪnɪənt,drop,,,,,wiktionary,new,97,shave_agrees
roll step,NN1,GenAm,𐑮𐑴𐑤 𐑕𐑑𐑧𐑐,ˈroʊl step,drop,,,,,wiktionary,new,97,shave_agrees
roll step,VVI,GenAm,𐑮𐑴𐑤 𐑕𐑑𐑧𐑐,ˈroʊl step,drop,,,,,wiktionary,new,97,shave_agrees
rood screen,NN1,RSSB,𐑮𐑵𐑛 𐑕𐑒𐑮𐑰𐑯,ˈruːd skriːn,drop,,,,,wiktionary,new,97,shave_agrees
root beer,NN1,RSSB,𐑮𐑵𐑑 𐑚𐑽,ˈruːt bɪəR,drop,,,,,wiktionary,new,97,shave_agrees
rose petal,NN1,GenAm,𐑮𐑴𐑟 𐑐𐑧𐑑𐑩𐑤,roʊz petəl,drop,,,,,wiktionary,new,97,shave_agrees
rose petal,NN1,RSSB,𐑮𐑴𐑟 𐑐𐑧𐑑𐑩𐑤,rəʊz petəl,drop,,,,,wiktionary,new,97,shave_agrees
rotten borough,NN1,RSSB,𐑮𐑪𐑑𐑩𐑯 𐑚𐑳𐑮𐑩,rɒtən bʌrə,drop,,,,,wiktionary,new,97,shave_agrees
round robin,NN1,RSSB,𐑮𐑬𐑯𐑛 𐑮𐑪𐑚𐑦𐑯,ˌraʊnd ˈrɒbɪn,drop,,,,,wiktionary,new,97,shave_agrees
royal burgh,NN1,RSSB,𐑮𐑶𐑩𐑤 𐑚𐑳𐑮𐑩,rɔɪəl bʌrə,drop,,,,,wiktionary,new,97,shave_agrees
rub elbows,VVI,GenAm,𐑮𐑳𐑚 𐑧𐑤𐑚𐑴𐑟,ˌrʌb ˈelˌboʊz,drop,,,,,wiktionary,new,97,shave_agrees
rub elbows,VVI,RSSB,𐑮𐑳𐑚 𐑧𐑤𐑚𐑴𐑟,ˌrʌb ˈelˌbəʊz,drop,,,,,wiktionary,new,97,shave_agrees
rum go,NN1,RSSB,𐑮𐑳𐑥 𐑜𐑴,ˈrʌm ˌɡəʊ,drop,,,,,wiktionary,new,97,shave_agrees
run someone ragged,VVI,RSSB,𐑮𐑳𐑯 𐑕𐑳𐑥𐑢𐑳𐑯 𐑮𐑨𐑜𐑩𐑛,ˈrʌn ˌsʌmwʌn ˈræɡƏd,drop,,,,,wiktionary,new,97,shave_agrees
run someone ragged,VVI,RSSB,𐑮𐑳𐑯 𐑕𐑳𐑥𐑢𐑳𐑯 𐑮𐑨𐑜𐑩𐑛,ˈrʌn ˌsʌmwʌn ræɡəd,drop,,,,,wiktionary,new,97,shave_agrees
running headline,NN1,RSSB,𐑮𐑳𐑯𐑦𐑙 𐑣𐑧𐑛𐑤𐑲𐑯,ˈrʌnɪŋ ˈhedlaɪn,drop,,,,,wiktionary,new,97,shave_agrees
sacrifice bunt,NN1,RSSB,𐑕𐑨𐑒𐑮𐑦𐑓𐑲𐑕 𐑚𐑳𐑯𐑑,ˌsækrɪfaɪs ˈbʌnt,drop,,,,,wiktionary,new,97,shave_agrees
saddle shoe,NN1,GenAm,𐑕𐑨𐑛𐑩𐑤 𐑖𐑵,ˈsædəl ʃuː,drop,,,,,wiktionary,new,97,shave_agrees
safety valve,NN1,GenAm,𐑕𐑱𐑓𐑑𐑦 𐑝𐑨𐑤𐑝,ˈseɪfti ˌvælv,drop,,,,,wiktionary,new,97,shave_agrees
safety valve,NN1,RSSB,𐑕𐑱𐑓𐑑𐑦 𐑝𐑨𐑤𐑝,ˈseɪftɪ ˌvælv,drop,,,,,wiktionary,new,97,shave_agrees
safety valve,VVI,GenAm,𐑕𐑱𐑓𐑑𐑦 𐑝𐑨𐑤𐑝,ˈseɪfti ˌvælv,drop,,,,,wiktionary,new,97,shave_agrees
safety valve,VVI,RSSB,𐑕𐑱𐑓𐑑𐑦 𐑝𐑨𐑤𐑝,ˈseɪftɪ ˌvælv,drop,,,,,wiktionary,new,97,shave_agrees
salami slicing,NN1,RSSB,𐑕𐑩𐑤𐑭𐑥𐑦 𐑕𐑤𐑲𐑕𐑦𐑙,səˈlɑːmi ˈslaɪsɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
salami slicing,VVI,RSSB,𐑕𐑩𐑤𐑭𐑥𐑦 𐑕𐑤𐑲𐑕𐑦𐑙,səˈlɑːmi ˈslaɪsɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
sausage party,NN1,GenAm,𐑕𐑪𐑕𐑦𐑡 𐑐𐑸𐑑𐑦,ˈsɒsɪdʒ ˌpɑːRti,drop,,,,,wiktionary,new,97,shave_agrees
scaphoid abdomen,NN1,GenAm,𐑕𐑒𐑨𐑓𐑶𐑛 𐑨𐑚𐑛𐑩𐑥𐑩𐑯,ˈskæfɔɪd ˈæbdəmən,drop,,,,,wiktionary,new,97,shave_agrees
scaphoid abdomen,NN1,RSSB,𐑕𐑒𐑨𐑓𐑶𐑛 𐑨𐑚𐑛𐑩𐑥𐑩𐑯,ˈskæfɔɪd ˈæbdəmən,drop,,,,,wiktionary,new,97,shave_agrees
schizoid personality disorder,NN1,GenAm,𐑕𐑒𐑦𐑑𐑕𐑶𐑛 𐑐𐑻𐑕𐑩𐑯𐑨𐑤𐑦𐑑𐑦 𐑛𐑦𐑕𐑹𐑛𐑼,ˈskɪtsɔɪd ˌpɜːRsəˈnælɪti dɪsˈɔːrdəR,drop,,,,,wiktionary,new,97,shave_agrees
scramble competition,NN1,GenAm,𐑕𐑒𐑮𐑨𐑥𐑚𐑩𐑤 𐑒𐑪𐑥𐑐𐑩𐑑𐑦𐑖𐑩𐑯,skræmbəl kɒmpətɪʃən,drop,,,,,wiktionary,new,97,shave_agrees
scream blue murder,VVI,GenAm,𐑕𐑒𐑮𐑰𐑥 𐑚𐑤𐑵 𐑥𐑻𐑛𐑼,ˈskriːm bluː ˈmɜːRdəR,drop,,,,,wiktionary,new,97,shave_agrees
scream blue murder,VVI,RSSB,𐑕𐑒𐑮𐑰𐑥 𐑚𐑤𐑵 𐑥𐑻𐑛𐑼,ˈskriːm bluː mɜːrdər,drop,,,,,wiktionary,new,97,shave_agrees
scream queen,NN1,RSSB,𐑕𐑒𐑮𐑰𐑥 𐑒𐑢𐑰𐑯,ˈskriːm kwiːn,drop,,,,,wiktionary,new,97,shave_agrees
screen time,NN1,RSSB,𐑕𐑒𐑮𐑰𐑯 𐑑𐑲𐑥,ˈskriːn ˌtaɪm,drop,,,,,wiktionary,new,97,shave_agrees
screwed up,AJ0,RSSB,𐑕𐑒𐑮𐑵𐑛 𐑳𐑐,ˈskruːd ʌp,drop,,,,,wiktionary,new,97,shave_agrees
screwed up,VVI,RSSB,𐑕𐑒𐑮𐑵𐑛 𐑳𐑐,ˈskruːd ʌp,drop,,,,,wiktionary,new,97,shave_agrees
sea arch,NN1,RSSB,𐑕𐑰 𐑸𐑗,ˈsiː ɑːRtʃ,drop,,,,,wiktionary,new,97,shave_agrees
sea stack,NN1,RSSB,𐑕𐑰 𐑕𐑑𐑨𐑒,ˈsiː ˌstæk,drop,,,,,wiktionary,new,97,shave_agrees
secular arm,NN1,GenAm,𐑕𐑧𐑒𐑘𐑩𐑤𐑼 𐑸𐑥,ˌsekjələr ˈɑːRm,drop,,,,,wiktionary,new,97,shave_agrees
secular arm,NN1,RSSB,𐑕𐑧𐑒𐑘𐑩𐑤𐑼 𐑸𐑥,sekjələR ɑːRm,drop,,,,,wiktionary,new,97,shave_agrees
seed cone,NN1,RSSB,𐑕𐑰𐑛 𐑒𐑴𐑯,ˈsiːd ˌkəʊn,drop,,,,,wiktionary,new,97,shave_agrees
seize up,VVI,RSSB,𐑕𐑰𐑟 𐑳𐑐,ˈsiːz ˌʌp,drop,,,,,wiktionary,new,97,shave_agrees
septic abortion,NN1,GenAm,𐑕𐑧𐑐𐑑𐑦𐑒 𐑩𐑚𐑹𐑖𐑩𐑯,ˈseptɪk əˈbɔːRʃən,drop,,,,,wiktionary,new,97,shave_agrees
serial killer,NN1,GenAm,𐑕𐑽𐑾𐑤 𐑒𐑦𐑤𐑼,ˈsɪəriəl ˌkɪləR,drop,,,,,wiktionary,new,97,shave_agrees
serial killer,NN1,RSSB,𐑕𐑽𐑾𐑤 𐑒𐑦𐑤𐑼,sɪərɪəl kɪləR,drop,,,,,wiktionary,new,97,shave_agrees
service dog,NN1,GenAm,𐑕𐑻𐑝𐑦𐑕 𐑛𐑪𐑜,ˈsɜːRvɪs ˌdɒɡ,drop,,,,,wiktionary,new,97,shave_agrees
service dog,NN1,RSSB,𐑕𐑻𐑝𐑦𐑕 𐑛𐑪𐑜,sɜːRvɪs ˌdɒɡ,drop,,,,,wiktionary,new,97,shave_agrees
seventh art,NN1,GenAm,𐑕𐑧𐑝𐑩𐑯𐑔 𐑸𐑑,ˌsevənθ ˈɑːRt,drop,,,,,wiktionary,new,97,shave_agrees
shalom aleichem,ITJ,RSSB,𐑖𐑩𐑤𐑪𐑥 𐑩𐑤𐑱𐑒𐑩𐑥,ʃəˌlɒm əˈleɪxəm,drop,,,,,wiktionary,new,97,shave_agrees
shalom aleichem,ITJ,RSSB,𐑖𐑩𐑤𐑪𐑥 𐑩𐑤𐑱𐑒𐑩𐑥,ʃəˌlɒm əˈleɪkəm,drop,,,,,wiktionary,new,97,shave_agrees
shea butter,NN1,GenAm,𐑖𐑱 𐑚𐑳𐑑𐑼,ˈʃeɪ ˌbʌtəR,drop,,,,,wiktionary,new,97,shave_agrees
ship in a bottle,NN1,GenAm,𐑖𐑦𐑐 𐑦𐑯 𐑩 𐑚𐑪𐑑𐑩𐑤,ˌʃɪp ɪn ə ˈbɒtəl,drop,,,,,wiktionary,new,97,shave_agrees
ship in a bottle,NN1,RSSB,𐑖𐑦𐑐 𐑦𐑯 𐑩 𐑚𐑪𐑑𐑩𐑤,ˌʃɪp ɪn ə ˈbɒtəl,drop,,,,,wiktionary,new,97,shave_agrees
shit hot,AJ0,GenAm,𐑖𐑦𐑑 𐑣𐑪𐑑,ˈʃɪt ˌhɒt,drop,,,,,wiktionary,new,97,shave_agrees
shit hot,AJ0,RSSB,𐑖𐑦𐑑 𐑣𐑪𐑑,ˈʃɪt ˌhɒt,drop,,,,,wiktionary,new,97,shave_agrees
shit show,NN1,GenAm,𐑖𐑦𐑑 𐑖𐑴,ʃɪt ʃoʊ,drop,,,,,wiktionary,new,97,shave_agrees
shit stain,NN1,GenAm,𐑖𐑦𐑑 𐑕𐑑𐑱𐑯,ˈʃɪt steɪn,drop,,,,,wiktionary,new,97,shave_agrees
shock stall,NN1,RSSB,𐑖𐑪𐑒 𐑕𐑑𐑷𐑤,ˈʃɒk ˌstɔːl,drop,,,,,wiktionary,new,97,shave_agrees
shock stall,VVI,RSSB,𐑖𐑪𐑒 𐑕𐑑𐑷𐑤,ˈʃɒk ˌstɔːl,drop,,,,,wiktionary,new,97,shave_agrees
shock stalling,NN1,RSSB,𐑖𐑪𐑒 𐑕𐑑𐑷𐑤𐑦𐑙,ˈʃɒk ˌstɔːlɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
shock stalling,VVI,RSSB,𐑖𐑪𐑒 𐑕𐑑𐑷𐑤𐑦𐑙,ˈʃɒk ˌstɔːlɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
shopping cart,NN1,GenAm,𐑖𐑪𐑐𐑦𐑙 𐑒𐑸𐑑,ˈʃɒpɪŋ kɑːRt,drop,,,,,wiktionary,new,97,shave_agrees
short shrift,NN1,GenAm,𐑖𐑹𐑑 𐑖𐑮𐑦𐑓𐑑,ˌʃɔːRt ˈʃrɪft,drop,,,,,wiktionary,new,97,shave_agrees
short shrift,NN1,RSSB,𐑖𐑹𐑑 𐑖𐑮𐑦𐑓𐑑,ʃɔːRt ˈʃrɪft,drop,,,,,wiktionary,new,97,shave_agrees
short wave,NN1,RSSB,𐑖𐑹𐑑 𐑢𐑱𐑝,ʃɔːRt weɪv,drop,,,,,wiktionary,new,97,shave_agrees
shotgun start,NN1,GenAm,𐑖𐑪𐑑𐑜𐑳𐑯 𐑕𐑑𐑸𐑑,ˈʃɒtɡʌn stɑːRt,drop,,,,,wiktionary,new,97,shave_agrees
shotgun start,NN1,RSSB,𐑖𐑪𐑑𐑜𐑳𐑯 𐑕𐑑𐑸𐑑,ˈʃɒtɡʌn stɑːRt,drop,,,,,wiktionary,new,97,shave_agrees
shrinking violet,NN1,GenAm,𐑖𐑮𐑦𐑙𐑒𐑦𐑙 𐑝𐑲𐑩𐑤𐑩𐑑,ˈʃrɪŋkɪŋ ˈvaɪələt,drop,,,,,wiktionary,new,97,shave_agrees
shrinking violet,NN1,RSSB,𐑖𐑮𐑦𐑙𐑒𐑦𐑙 𐑝𐑲𐑩𐑤𐑩𐑑,ˈʃrɪŋkɪŋ ˈvaɪələt,drop,,,,,wiktionary,new,97,shave_agrees
shut up,AJ0,GenAm,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shut up,AJ0,RSSB,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shut up,ITJ,GenAm,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shut up,ITJ,RSSB,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shut up,VVI,GenAm,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shut up,VVI,RSSB,𐑖𐑳𐑑 𐑳𐑐,ʃʌt ʌp,drop,,,,,wiktionary,new,97,shave_agrees
shy bairns get nowt,UNC,RSSB,𐑖𐑲 𐑚𐑺𐑯𐑟 𐑜𐑧𐑑 𐑯𐑬𐑑,ʃaɪ beəRnz ɡet naʊt,drop,,,,,wiktionary,new,97,shave_agrees
siege engine,NN1,RSSB,𐑕𐑰𐑡 𐑧𐑯𐑡𐑦𐑯,ˈsiːdʒ ˌendʒɪn,drop,,,,,wiktionary,new,97,shave_agrees
sing small,VVI,RSSB,𐑕𐑦𐑙 𐑕𐑥𐑷𐑤,sɪŋ ˈsmɔːl,drop,,,,,wiktionary,new,97,shave_agrees
sinking feeling,NN1,RSSB,𐑕𐑦𐑙𐑒𐑦𐑙 𐑓𐑰𐑤𐑦𐑙,ˌsɪŋkɪŋ ˈfiːlɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
sissy squat,NN1,GenAm,𐑕𐑦𐑕𐑦 𐑕𐑒𐑢𐑪𐑑,ˈsɪsi skwɒt,drop,,,,,wiktionary,new,97,shave_agrees
sissy squat,NN1,RSSB,𐑕𐑦𐑕𐑦 𐑕𐑒𐑢𐑪𐑑,ˈsɪsi skwɒt,drop,,,,,wiktionary,new,97,shave_agrees
sissy squat,NN1,RSSB,𐑕𐑦𐑕𐑦 𐑕𐑒𐑢𐑪𐑑,ˈsɪsɪ skwɒt,drop,,,,,wiktionary,new,97,shave_agrees
sitting pretty,AJ0,GenAm,𐑕𐑦𐑑𐑦𐑙 𐑐𐑮𐑦𐑑𐑦,ˈsɪtɪŋ ˈprɪti,drop,,,,,wiktionary,new,97,shave_agrees
sitting pretty,AJ0,RSSB,𐑕𐑦𐑑𐑦𐑙 𐑐𐑮𐑦𐑑𐑦,ˈsɪtɪŋ ˈprɪti,drop,,,,,wiktionary,new,97,shave_agrees
skid row,NN1,GenAm,𐑕𐑒𐑦𐑛 𐑮𐑴,ˌskɪd ˈroʊ,drop,,,,,wiktionary,new,97,shave_agrees
sleep in,VVI,RSSB,𐑕𐑤𐑰𐑐 𐑦𐑯,ˈsliːp ˌɪn,drop,,,,,wiktionary,new,97,shave_agrees
sleep like a log,VVI,GenAm,𐑕𐑤𐑰𐑐 𐑤𐑲𐑒 𐑩 𐑤𐑪𐑜,ˈsliːp laɪk ə ˈlɒɡ,drop,,,,,wiktionary,new,97,shave_agrees
sleep like a log,VVI,RSSB,𐑕𐑤𐑰𐑐 𐑤𐑲𐑒 𐑩 𐑤𐑪𐑜,ˈsliːp laɪk ə ˈlɒɡ,drop,,,,,wiktionary,new,97,shave_agrees
sleep mask,NN1,RSSB,𐑕𐑤𐑰𐑐 𐑥𐑭𐑕𐑒,sliːp mɑːsk,drop,,,,,wiktionary,new,97,shave_agrees
sleep rough,VVI,RSSB,𐑕𐑤𐑰𐑐 𐑮𐑳𐑓,ˌsliːp ˈrʌf,drop,,,,,wiktionary,new,97,shave_agrees
slide off,VVI,GenAm,𐑕𐑤𐑲𐑛 𐑪𐑓,slaɪd ˈɒf,drop,,,,,wiktionary,new,97,shave_agrees
slide off,VVI,RSSB,𐑕𐑤𐑲𐑛 𐑪𐑓,slaɪd ˈɒf,drop,,,,,wiktionary,new,97,shave_agrees
slipper sock,NN1,GenAm,𐑕𐑤𐑦𐑐𐑼 𐑕𐑪𐑒,ˈslɪpər ˌsɒk,drop,,,,,wiktionary,new,97,shave_agrees
slipper sock,NN1,RSSB,𐑕𐑤𐑦𐑐𐑼 𐑕𐑪𐑒,slɪpəR ˌsɒk,drop,,,,,wiktionary,new,97,shave_agrees
sloe gin,NN1,GenAm,𐑕𐑤𐑴 𐑡𐑦𐑯,ˈsloʊ ˌdʒɪn,drop,,,,,wiktionary,new,97,shave_agrees
sloe gin,NN1,RSSB,𐑕𐑤𐑴 𐑡𐑦𐑯,ˈsləʊ ˌdʒɪn,drop,,,,,wiktionary,new,97,shave_agrees
slow boil,NN1,GenAm,𐑕𐑤𐑴 𐑚𐑶𐑤,ˌsloʊ ˈbɔɪl,drop,,,,,wiktionary,new,97,shave_agrees
slow boil,NN1,RSSB,𐑕𐑤𐑴 𐑚𐑶𐑤,ˌsləʊ ˈbɔɪl,drop,,,,,wiktionary,new,97,shave_agrees
slow boils,NN1,GenAm,𐑕𐑤𐑴 𐑚𐑶𐑤𐑟,ˌsloʊ ˈbɔɪlz,drop,,,,,wiktionary,new,97,shave_agrees
slow boils,NN1,RSSB,𐑕𐑤𐑴 𐑚𐑶𐑤𐑟,ˌsləʊ ˈbɔɪlz,drop,,,,,wiktionary,new,97,shave_agrees
small fortune,NN1,RSSB,𐑕𐑥𐑷𐑤 𐑓𐑹𐑗𐑵𐑯,smɔːl fɔːRtʃuːn,drop,,,,,wiktionary,new,97,shave_agrees
smell a rat,VVI,RSSB,𐑕𐑥𐑧𐑤 𐑩 𐑮𐑨𐑑,ˈsmel ə ˈræt,drop,,,,,wiktionary,new,97,shave_agrees
smoke wagon,NN1,GenAm,𐑕𐑥𐑴𐑒 𐑢𐑨𐑜𐑩𐑯,ˈsmoʊk ˌwæɡən,drop,,,,,wiktionary,new,97,shave_agrees
smoke wagon,NN1,RSSB,𐑕𐑥𐑴𐑒 𐑢𐑨𐑜𐑩𐑯,ˈsməʊk ˌwæɡən,drop,,,,,wiktionary,new,97,shave_agrees
snail fever,NN1,RSSB,𐑕𐑯𐑱𐑤 𐑓𐑰𐑝𐑼,sneɪl fiːvəR,drop,,,,,wiktionary,new,97,shave_agrees
snap election,NN1,GenAm,𐑕𐑯𐑨𐑐 𐑦𐑤𐑧𐑒𐑖𐑩𐑯,ˌsnæp iˈlekʃən,drop,,,,,wiktionary,new,97,shave_agrees
snap election,NN1,RSSB,𐑕𐑯𐑨𐑐 𐑦𐑤𐑧𐑒𐑖𐑩𐑯,ˌsnæp ɪˈlekʃən,drop,,,,,wiktionary,new,97,shave_agrees
soap opera,NN1,GenAm,𐑕𐑴𐑐 𐑪𐑐𐑼𐑩,ˈsoʊp ˌɒpəRə,drop,,,,,wiktionary,new,97,shave_agrees
social work,NN1,GenAm,𐑕𐑴𐑖𐑩𐑤 𐑢𐑻𐑒,ˈsoʊʃəl wɜːRk,drop,,,,,wiktionary,new,97,shave_agrees
social work,NN1,RSSB,𐑕𐑴𐑖𐑩𐑤 𐑢𐑻𐑒,ˈsəʊʃəl wɜːRk,drop,,,,,wiktionary,new,97,shave_agrees
sodium nitrite,NN1,GenAm,𐑕𐑴𐑛𐑾𐑥 𐑯𐑲𐑑𐑮𐑲𐑑,ˈsoʊdiəm ˈnaɪtraɪt,drop,,,,,wiktionary,new,97,shave_agrees
sofa king,AV0,GenAm,𐑕𐑴𐑓𐑩 𐑒𐑦𐑙,ˈsoʊfə kɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
sofa king,AV0,RSSB,𐑕𐑴𐑓𐑩 𐑒𐑦𐑙,ˈsəʊfə kɪŋ,drop,,,,,wiktionary,new,97,shave_agrees
soft flimsy,NN1,GenAm,𐑕𐑪𐑓𐑑 𐑓𐑤𐑦𐑥𐑟𐑦,sɒft ˈflɪmzi,drop,,,,,wiktionary,new,97,shave_agrees
soft flimsy,NN1,RSSB,𐑕𐑪𐑓𐑑 𐑓𐑤𐑦𐑥𐑟𐑦,sɒft ˈflɪmzi,drop,,,,,wiktionary,new,97,shave_agrees
soft spot,NN1,GenAm,𐑕𐑪𐑓𐑑 𐑕𐑐𐑪𐑑,sɒft spɒt,drop,,,,,wiktionary,new,97,shave_agrees
soft spot,NN1,RSSB,𐑕𐑪𐑓𐑑 𐑕𐑐𐑪𐑑,sɒft spɒt,drop,,,,,wiktionary,new,97,shave_agrees
solar eclipse,NN1,GenAm,𐑕𐑴𐑤𐑼 𐑦𐑒𐑤𐑦𐑐𐑕,ˈsoʊləR ɪˈklɪps,drop,,,,,wiktionary,new,97,shave_agrees
solar eclipse,NN1,RSSB,𐑕𐑴𐑤𐑼 𐑦𐑒𐑤𐑦𐑐𐑕,səʊləR ɪˈklɪps,drop,,,,,wiktionary,new,97,shave_agrees
solar storm,NN1,GenAm,𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥,ˈsoʊləR stɔːRm,drop,,,,,wiktionary,new,97,shave_agrees
solar storm,NN1,RSSB,𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥,səʊləR stɔːRm,drop,,,,,wiktionary,new,97,shave_agrees
solar storms,NN1,GenAm,𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥𐑟,ˈsoʊləR stɔːRmz,drop,,,,,wiktionary,new,97,shave_agrees
solar storms,NN1,RSSB,𐑕𐑴𐑤𐑼 𐑕𐑑𐑹𐑥𐑟,səʊləR stɔːRmz,drop,,,,,wiktionary,new,97,shave_agrees
solar system,NN1,GenAm,𐑕𐑴𐑤𐑼 𐑕𐑦𐑕𐑑𐑩𐑥,ˈsoʊləR ˌsɪstəm,drop,,,,,wiktionary,new,97,shave_agrees
